index,name,page_url,project_url,author,project,id
1927,MSPM0G3507开发板,https://oshwhub.com/al_user/m0g3507_pro,https://pro.lceda.cn/editor#id=4e6929eab28443cd88eec20a78ba0c46,al_user,m0g3507_pro,4e6929eab28443cd88eec20a78ba0c46
1928,基于NRF24L01的遥控器,https://oshwhub.com/nazarite/ji-cheng-yao-kong-witch,https://pro.lceda.cn/editor#id=4eddff6b96a747568d07df322154cc93,nazarite,ji-cheng-yao-kong-witch,4eddff6b96a747568d07df322154cc93
1929,RC行者机器人实验室-STM32F407ZGT6主控板,https://oshwhub.com/yoll43/stm32f407zgt6-main-control-panel,https://pro.lceda.cn/editor#id=b23e91c41d2a4d4f9cdd5b61283ff43a,yoll43,stm32f407zgt6-main-control-panel,b23e91c41d2a4d4f9cdd5b61283ff43a
1930,基于【立创·泰山派开发板】的小手机,https://oshwhub.com/lucky777777/taishan-development-board-training-camp,https://pro.lceda.cn/editor#id=ed8a2a0109074a9792654220cea96433,lucky777777,taishan-development-board-training-camp,ed8a2a0109074a9792654220cea96433
1931,QFP48烧录座测试架,https://oshwhub.com/mcykin/qfp48-shao-lu-zuo-ce-shi-jia,https://pro.lceda.cn/editor#id=4e3ac90681ec41c098f476fe016b9f77,mcykin,qfp48-shao-lu-zuo-ce-shi-jia,4e3ac90681ec41c098f476fe016b9f77
1932,esp32s3手表开发简单版,https://oshwhub.com/mdss/zhuan-jie-ban,https://pro.lceda.cn/editor#id=d2b2f14f8f574e348960755595bb0198,mdss,zhuan-jie-ban,d2b2f14f8f574e348960755595bb0198
1933,XL2596S_3A恒流电源——12V_5V(未打样验证）,https://oshwhub.com/adleo/chu-zhong-qi-dian-_2024-02-14_20-15-43,https://pro.lceda.cn/editor#id=39e536e317cb4848aff9c2d13797bc70,adleo,chu-zhong-qi-dian-_2024-02-14_20-15-43,39e536e317cb4848aff9c2d13797bc70
1934,ESP32 3D打印机控制板,https://oshwhub.com/chongzi/esp323d-printer-control-board,https://pro.lceda.cn/editor#id=3ea638598fe745848c2ecb043e3215dc,chongzi,esp323d-printer-control-board,3ea638598fe745848c2ecb043e3215dc
1935,ICM 3D打印机辅助运动轴控制模块,https://oshwhub.com/gmcc/icm_r4,https://pro.lceda.cn/editor#id=514e62b2ba714bc9afd79e8b3e8284ac,gmcc,icm_r4,514e62b2ba714bc9afd79e8b3e8284ac
1936,用STC12C5616AD制作的74hc595测试仪,https://oshwhub.com/xxkj2010/74hc595-tester-made-with-stc12c5,https://pro.lceda.cn/editor#id=2407f3ce555e4e97af138ad064cb5b4c,xxkj2010,74hc595-tester-made-with-stc12c5,2407f3ce555e4e97af138ad064cb5b4c
1937,STM32F103C8T6最小系统板,https://oshwhub.com/02mydarling/stm32f103c8t6,https://pro.lceda.cn/editor#id=63f329c2f443490db16595575954a9f5,02mydarling,stm32f103c8t6,63f329c2f443490db16595575954a9f5
1938,RC行者机器人实验室STM32F407ZGT6主控板,https://oshwhub.com/nazarite/rc-walker-robot-laboratory-stm32f407zgt6-main-control-board,https://pro.lceda.cn/editor#id=1cb0390249324f90ab379422158f413f,nazarite,rc-walker-robot-laboratory-stm32f407zgt6-main-control-board,1cb0390249324f90ab379422158f413f
1939,T48 isp转接下压座,https://oshwhub.com/xinxiangjueming/t48-emmc-xia-ya-zuo,https://pro.lceda.cn/editor#id=4c1b2c0779504720832b6a0af7162b59,xinxiangjueming,t48-emmc-xia-ya-zuo,4c1b2c0779504720832b6a0af7162b59
1940,STM32H750VBT6-LVGL—TEST,https://oshwhub.com/gu2188/stm32h750vbt6-lvgl-test,https://pro.lceda.cn/editor#id=82cfd7f9458141e5a88c98c65fff5ac7,gu2188,stm32h750vbt6-lvgl-test,82cfd7f9458141e5a88c98c65fff5ac7
1941,[已验证]8266接收机+AMOLED esp32开发板 平替,https://oshwhub.com/cokll/8266-jie-shou-ji,https://pro.lceda.cn/editor#id=21f99c79455a4255a8c0d3819eede549,cokll,8266-jie-shou-ji,21f99c79455a4255a8c0d3819eede549
1942,散热风扇控制板,https://oshwhub.com/sw45/feng-shan-kong-zhi-ban,https://pro.lceda.cn/editor#id=a2f8623b603c4aec8e4d9f8ae8e6e7fd,sw45,feng-shan-kong-zhi-ban,a2f8623b603c4aec8e4d9f8ae8e6e7fd
1943,DESKHOP两台电脑键盘鼠标共享器-基于RP2040芯片,https://oshwhub.com/520world/deskhop-jian-pan-shu-biao-gong-xiang-qi,https://pro.lceda.cn/editor#id=5b54999839e643d78cc68b5f4989baad,520world,deskhop-jian-pan-shu-biao-gong-xiang-qi,5b54999839e643d78cc68b5f4989baad
1944,DJI Mini 3系列/mini4系列云台探照灯,https://oshwhub.com/luosongsong/djimini3-series-mini4-series-ptz,https://pro.lceda.cn/editor#id=5078afbf87b8426997493aea2acd01eb,luosongsong,djimini3-series-mini4-series-ptz,5078afbf87b8426997493aea2acd01eb
1945,STM32H723ZGT6开发板,https://oshwhub.com/zh3252/stm32h723zgt6-kai-fa-ban,https://pro.lceda.cn/editor#id=8b379a0c88cf42108ab2575dc02f9bee,zh3252,stm32h723zgt6-kai-fa-ban,8b379a0c88cf42108ab2575dc02f9bee
1946,AT32F403ACGU7核心板(兼容C8T6核心板),https://oshwhub.com/li31951/at32f403acgu7-he-xin-ban-jian-rong-c8t6-he-xin-ban,https://pro.lceda.cn/editor#id=c168460b9af84e0ca2a64ebb2ff79e36,li31951,at32f403acgu7-he-xin-ban-jian-rong-c8t6-he-xin-ban,c168460b9af84e0ca2a64ebb2ff79e36
1947,AT32F403ACGT7核心板(兼容C8T6核心板),https://oshwhub.com/li31951/at32f403acgt7-he-xin-ban-jian-rong-c8t6-he-xin-ban,https://pro.lceda.cn/editor#id=7c979ab5e55c42f8a70501b796fb8010,li31951,at32f403acgt7-he-xin-ban-jian-rong-c8t6-he-xin-ban,7c979ab5e55c42f8a70501b796fb8010
1948,天空星小车扩展板,https://oshwhub.com/djxzxf/tian-kong-xing-xiao-che-kuo-zhan-ban,https://pro.lceda.cn/editor#id=6bad95c47eeb42f08b6a4e0e292f2303,djxzxf,tian-kong-xing-xiao-che-kuo-zhan-ban,6bad95c47eeb42f08b6a4e0e292f2303
1949,STC32G12K128开发板,https://oshwhub.com/jlc_laoxu/stc32g12k128-development-board,https://pro.lceda.cn/editor#id=cd09fb73c19e4095aa9ff64262574744,jlc_laoxu,stc32g12k128-development-board,cd09fb73c19e4095aa9ff64262574744
1950,J-Link BASE V9 (Jlink V9),https://oshwhub.com/ziti/j-linkbasev9jlinkv9,https://pro.lceda.cn/editor#id=a57576082bd74011bbde50a3ad3b2947,ziti,j-linkbasev9jlinkv9,a57576082bd74011bbde50a3ad3b2947
1951,ch32v203电调,https://oshwhub.com/liyuyuyu/dian-diao,https://pro.lceda.cn/editor#id=b609e0dc2bdf482381d05afc7acbe8d9,liyuyuyu,dian-diao,b609e0dc2bdf482381d05afc7acbe8d9
1952,CH552G仿真器、daplink,https://oshwhub.com/wanfang/ch552g-fang-zhen-qi,https://pro.lceda.cn/editor#id=d006533d76b94ccab8cbe6554d8c18f9,wanfang,ch552g-fang-zhen-qi,d006533d76b94ccab8cbe6554d8c18f9
1953,STC8H_STC32G,https://oshwhub.com/user_cecilia/stc8h_stc32g,https://pro.lceda.cn/editor#id=ce6c85eeb9114654a3680ee3fee58751,user_cecilia,stc8h_stc32g,ce6c85eeb9114654a3680ee3fee58751
1954,野火鲁班猫CAT2 MIPI 转RGB666 86屏 附点亮驱动,https://oshwhub.com/wang7606/wildfire-luban-cat-cat2mipi-turn,https://pro.lceda.cn/editor#id=55f4de40d8b7410dbb027ed2953c34c8,wang7606,wildfire-luban-cat-cat2mipi-turn,55f4de40d8b7410dbb027ed2953c34c8
1955,EBAZ4205拓展板 矿板 ZYNQ,https://oshwhub.com/offical-hang/ebaz4205-tuo-zhan-ban,https://pro.lceda.cn/editor#id=7d0395dba80244298d8976a4da10dc3a,offical-hang,ebaz4205-tuo-zhan-ban,7d0395dba80244298d8976a4da10dc3a
1956,尘白禁区仿明日方舟通行证NFC卡/公交卡,https://oshwhub.com/tamamo/fang-zhou-tong-xing-zheng,https://pro.lceda.cn/editor#id=db5676ae83bc417da8bff638fbb7a884,tamamo,fang-zhou-tong-xing-zheng,db5676ae83bc417da8bff638fbb7a884
1957,基于CW32的数字电压电流表,https://oshwhub.com/hty12138/voltage-and-ammeter-based-on-cw3,https://pro.lceda.cn/editor#id=130ede8e860a4c1f906ed37b93488799,hty12138,voltage-and-ammeter-based-on-cw3,130ede8e860a4c1f906ed37b93488799
1958,AI_BS21-32S星闪核心板,https://oshwhub.com/iiiv/ai-bs21-xing-shan-he-xin-ban,https://pro.lceda.cn/editor#id=08864108dbf24206bba1e0506f87bced,iiiv,ai-bs21-xing-shan-he-xin-ban,08864108dbf24206bba1e0506f87bced
1959,老王1.2寸240*240IPS屏幕转接板,https://oshwhub.com/o0v0o/1-2-cun-240-240ips-ping-mu,https://pro.lceda.cn/editor#id=de4f9822b92b4eb4aa2d3c6947c2461e,o0v0o,1-2-cun-240-240ips-ping-mu,de4f9822b92b4eb4aa2d3c6947c2461e
1960,梁山派NES游戏机,https://oshwhub.com/design_xiaobai/liang-shan-pai-you-xi-ji,https://pro.lceda.cn/editor#id=4f0641fc13b84505b76b3491bda92991,design_xiaobai,liang-shan-pai-you-xi-ji,4f0641fc13b84505b76b3491bda92991
1961,具有天空星开发板功能的STC32G12K128开发板,https://oshwhub.com/chenrunyu/tkx-stc32g,https://pro.lceda.cn/editor#id=eb253ae0df3140918d20bd34dc74a1df,chenrunyu,tkx-stc32g,eb253ae0df3140918d20bd34dc74a1df
1962,chameleon ultra 复刻版 ,https://oshwhub.com/a12211221/yuan-ban-chameleon-ultra-ban-yun,https://pro.lceda.cn/editor#id=6e74d2ca046b4511aabfab5c922c3828,a12211221,yuan-ban-chameleon-ultra-ban-yun,6e74d2ca046b4511aabfab5c922c3828
1963,泰山派底部4G_HUB2.0_ET100_HS扩展板,https://oshwhub.com/li-chuang-kai-fa-ban/tai-shan-pai-di-bu-4g_hub2-0_et100_hs-kuo-zhan-ban,https://pro.lceda.cn/editor#id=6fec5986b1624d20a7758c66bd88a0f6,li-chuang-kai-fa-ban,tai-shan-pai-di-bu-4g_hub2-0_et100_hs-kuo-zhan-ban,6fec5986b1624d20a7758c66bd88a0f6
1964,Windows Hello 指纹模块转接板,https://oshwhub.com/azunya/usb-to-fingerprint-8pin-fpc,https://pro.lceda.cn/editor#id=7e35802a2e5b4924b01686485a8fe018,azunya,usb-to-fingerprint-8pin-fpc,7e35802a2e5b4924b01686485a8fe018
1965,LXBRC-STM32F405飞控,https://oshwhub.com/gejiji/lxbsz-flight-control,https://pro.lceda.cn/editor#id=a8dc92fb01314e90a1d9010dceb493ca,gejiji,lxbsz-flight-control,a8dc92fb01314e90a1d9010dceb493ca
1966,基于esp32c3的无线daplink,https://oshwhub.com/buff_x/wu-xian-daplink,https://pro.lceda.cn/editor#id=b3486b72ed784823ad3b0d1e6345fa9a,buff_x,wu-xian-daplink,b3486b72ed784823ad3b0d1e6345fa9a
1967,天空星学习扩展板,https://oshwhub.com/wudiwangzhe/sky-star-learning-extension-boar,https://pro.lceda.cn/editor#id=207bd9f49a4e42439abfff65a4fd7641,wudiwangzhe,sky-star-learning-extension-boar,207bd9f49a4e42439abfff65a4fd7641
1968,STC8H8K64U开发板,https://oshwhub.com/xiao_wine/stc8h8k64u-development-board,https://pro.lceda.cn/editor#id=8c1302450b7b4cefac34472f82bfc392,xiao_wine,stc8h8k64u-development-board,8c1302450b7b4cefac34472f82bfc392
1969,GL3224-USB 3.0读卡器,https://oshwhub.com/xinxiangjueming/gl3224-duan-ti-sd-zi-dan-tf,https://pro.lceda.cn/editor#id=704afefe6978456caf10a97b6e19fcb2,xinxiangjueming,gl3224-duan-ti-sd-zi-dan-tf,704afefe6978456caf10a97b6e19fcb2
1970,直流电机调速器20A开关马达控制器10V-60V 无级变速,https://oshwhub.com/264xry/zhi-liu-dian-ji-diao-su-qi-10-60v_20a,https://pro.lceda.cn/editor#id=83cbaa7035c04801a685e2966b255003,264xry,zhi-liu-dian-ji-diao-su-qi-10-60v_20a,83cbaa7035c04801a685e2966b255003
1971,ESP32 CD播放器,https://oshwhub.com/linscon/esp32_cd_player,https://pro.lceda.cn/editor#id=4117ddf6d9d84074b861ce689e1b369b,linscon,esp32_cd_player,4117ddf6d9d84074b861ce689e1b369b
1972,CH334F 双上行切换 USB Hub,https://oshwhub.com/duanyll/ch334-kvm-hub,https://pro.lceda.cn/editor#id=040deb75f68243789babc4a19fc6b7fb,duanyll,ch334-kvm-hub,040deb75f68243789babc4a19fc6b7fb
1973,全志AXP209电源管理模块插拔版本,https://oshwhub.com/lsz642414534/axp209-cha-ba-ban-ben,https://pro.lceda.cn/editor#id=00b20c2cd4344cc0a1b733b5d248cf15,lsz642414534,axp209-cha-ba-ban-ben,00b20c2cd4344cc0a1b733b5d248cf15
1974,北航2024毕业NFC卡片,https://oshwhub.com/juno_eda/nfc_card_2024-06-07_23-28-45,https://pro.lceda.cn/editor#id=0ac95c6d6c3b4e20b1a7369b50c13954,juno_eda,nfc_card_2024-06-07_23-28-45,0ac95c6d6c3b4e20b1a7369b50c13954
1975,基于梁山派&STM32单片机的智能兼容小车,https://oshwhub.com/sjncj/li-chuang-kai-fa-ban-zhi-neng-xiao-che,https://pro.lceda.cn/editor#id=8847b0d457a2470982178250b721d7ef,sjncj,li-chuang-kai-fa-ban-zhi-neng-xiao-che,8847b0d457a2470982178250b721d7ef
1976,智能汽车竞赛-视觉组RT1064控制板,https://oshwhub.com/ikitursa/rt1064-zhu-kong,https://pro.lceda.cn/editor#id=5f1813fb54394125b15a6c1adb4e57c2,ikitursa,rt1064-zhu-kong,5f1813fb54394125b15a6c1adb4e57c2
1977,RP2350 开发板 pi pico 2,https://oshwhub.com/hlcm/raspberry-pico-2,https://pro.lceda.cn/editor#id=6345200578e940f6924591ad95bbb4e9,hlcm,raspberry-pico-2,6345200578e940f6924591ad95bbb4e9
1978,#训练营#数字示波器,https://oshwhub.com/geniusgodu/digital-oscilloscope,https://pro.lceda.cn/editor#id=76e9d87c22634379a7d37cd801fac905,geniusgodu,digital-oscilloscope,76e9d87c22634379a7d37cd801fac905
1979,DAPLINK下载器,https://oshwhub.com/course-examples/daplink-xia-zai-qi,https://pro.lceda.cn/editor#id=e1f89bcfd2e5497bb68b201e45d15553,course-examples,daplink-xia-zai-qi,e1f89bcfd2e5497bb68b201e45d15553
1980,立创FPC薄膜开关面板-成本仅需300元,https://oshwhub.com/wowowo123/di-er-ban-ben-fpc-bo-mo-kai-guan-mian-ban-20240809,https://pro.lceda.cn/editor#id=bc6331dddddf4e1e8a136a527757bea3,wowowo123,di-er-ban-ben-fpc-bo-mo-kai-guan-mian-ban-20240809,bc6331dddddf4e1e8a136a527757bea3
1981,E72 CC2652P Z2M,https://oshwhub.com/myjuly/e72-cc2652p-z2m,https://pro.lceda.cn/editor#id=78a63a56f0924f898b8c8f71a85569a1,myjuly,e72-cc2652p-z2m,78a63a56f0924f898b8c8f71a85569a1
1982,LCD-BL-240805,https://oshwhub.com/82630a/lcd-bl-240805,https://pro.lceda.cn/editor#id=dc9eaf61d6c1455491bc6481c867e0cf,82630a,lcd-bl-240805,dc9eaf61d6c1455491bc6481c867e0cf
1983,温湿度监控,https://oshwhub.com/creazy_pcb/temperature-and-humidity-monitor,https://pro.lceda.cn/editor#id=7cc6fe8ce0b04f9eb2bf250182330408,creazy_pcb,temperature-and-humidity-monitor,7cc6fe8ce0b04f9eb2bf250182330408
1984,AI_M61-32S核心板,https://oshwhub.com/iiiv/aim61-32s-core-board,https://pro.lceda.cn/editor#id=8006ba1fd7b342af938800a5b485e6d9,iiiv,aim61-32s-core-board,8006ba1fd7b342af938800a5b485e6d9
1985,基于泰山派的小手机,https://oshwhub.com/roof/tarzan-based-system,https://pro.lceda.cn/editor#id=c0a8ed508f814a0097e219220e280599,roof,tarzan-based-system,c0a8ed508f814a0097e219220e280599
1986,灰度传感器（7、8、12路）,https://oshwhub.com/retong/hui-du-chuan-gan-qi-7-8-12-lu,https://pro.lceda.cn/editor#id=d681092c626e4e2c993098e99f623c54,retong,hui-du-chuan-gan-qi-7-8-12-lu,d681092c626e4e2c993098e99f623c54
1987,福匠遥控——射频管家升级版支持全频段(已验证),https://oshwhub.com/pdskill/fu-jiang-yao-kong,https://pro.lceda.cn/editor#id=a48eea85327d4564b4b21b0418143cc0,pdskill,fu-jiang-yao-kong,a48eea85327d4564b4b21b0418143cc0
1988,SCT2450降压模块,https://oshwhub.com/tainlbuql/sct2450-step-down-module,https://pro.lceda.cn/editor#id=2782e93d123f441da0caa79176d868ac,tainlbuql,sct2450-step-down-module,2782e93d123f441da0caa79176d868ac
1989,2024物流起重机创意赛19S作品开源,https://oshwhub.com/qingmeijiupiao/2024-wu-liu-qi-zhong-ji,https://pro.lceda.cn/editor#id=9b3d852fae844faf929874e198f07ed5,qingmeijiupiao,2024-wu-liu-qi-zhong-ji,9b3d852fae844faf929874e198f07ed5
1990,无源蜂鸣器（低电平触发）,https://oshwhub.com/a1211/wu-yuan-feng-ming-qi-di-dian-ping-chu-fa,https://pro.lceda.cn/editor#id=acfeef6234f94709a3ac585634b631c9,a1211,wu-yuan-feng-ming-qi-di-dian-ping-chu-fa,acfeef6234f94709a3ac585634b631c9
1991,输出保护电路电路,https://oshwhub.com/sasf/output-protection-circuit-circui,https://pro.lceda.cn/editor#id=d075b54b68504523a00072f5c3266ecc,sasf,output-protection-circuit-circui,d075b54b68504523a00072f5c3266ecc
1992,CH340C烧录器,https://oshwhub.com/z952772712/ch340c-burner,https://pro.lceda.cn/editor#id=2a056b5ef7a74c81bdb40460446aebd8,z952772712,ch340c-burner,2a056b5ef7a74c81bdb40460446aebd8
1993,暖冬温度计,https://oshwhub.com/wudiwangzhe/warm-winter-thermometer,https://pro.lceda.cn/editor#id=7b6467c9833a4df1a247023668cccee1,wudiwangzhe,warm-winter-thermometer,7b6467c9833a4df1a247023668cccee1
1994,GL3224读卡器,https://oshwhub.com/huerli/du-ka-qi,https://pro.lceda.cn/editor#id=db795aa5419543c5a50d6b1d3f3db00d,huerli,du-ka-qi,db795aa5419543c5a50d6b1d3f3db00d
1995,基于梁山派的智能小车,https://oshwhub.com/fushenxiao/liangshanpai-smart-car,https://pro.lceda.cn/editor#id=61d6b4ad6bd34e0cb4fff875276d744f,fushenxiao,liangshanpai-smart-car,61d6b4ad6bd34e0cb4fff875276d744f
1996,19届全国大学生智能车竞赛独轮组主板,https://oshwhub.com/crescent_moon/19th-national-college-students-i,https://pro.lceda.cn/editor#id=40b53000eca4435d85c9af27df22c24d,crescent_moon,19th-national-college-students-i,40b53000eca4435d85c9af27df22c24d
1997,小熊派BearPi-Pico·H2821扩展板,https://oshwhub.com/fushenxiao/xiao-xiong-pai-bear-pico-h2821-kuo-zhan-ban,https://pro.lceda.cn/editor#id=fa73f4ec58634f469532b1ffc28e79bf,fushenxiao,xiao-xiong-pai-bear-pico-h2821-kuo-zhan-ban,fa73f4ec58634f469532b1ffc28e79bf
1998,n20电机小手电,https://oshwhub.com/kurachan/new-project_2024-07-29_14-38-33,https://pro.lceda.cn/editor#id=2fdea9f5e0ce4596a173cb2e6ad1f6f7,kurachan,new-project_2024-07-29_14-38-33,2fdea9f5e0ce4596a173cb2e6ad1f6f7
1999,调频收音机,https://oshwhub.com/intentz/shou-yin-ji-v1,https://pro.lceda.cn/editor#id=96a936ca415d4ba6bb4a6ae0ed4db06a,intentz,shou-yin-ji-v1,96a936ca415d4ba6bb4a6ae0ed4db06a
2000,SC8201 大功率同步升压模块,https://oshwhub.com/ch108/sc8201-tong-bu-sheng-ya,https://pro.lceda.cn/editor#id=f061fb7a2cd8451298d37395965a9883,ch108,sc8201-tong-bu-sheng-ya,f061fb7a2cd8451298d37395965a9883
2001,STM32小车,https://oshwhub.com/huantianxiang/stm32-xiao-che,https://pro.lceda.cn/editor#id=c43f4e7cb2c447d6992aa7f24667bfaf,huantianxiang,stm32-xiao-che,c43f4e7cb2c447d6992aa7f24667bfaf
2002,MOXON莫克森天线支架板-业余无线电,https://oshwhub.com/patrickshih/moxon-mo-ke-sen-tian-xian-ye-yu-wu-xian-dian,https://pro.lceda.cn/editor#id=6646c07d8ac4447d8e49f850ed509007,patrickshih,moxon-mo-ke-sen-tian-xian-ye-yu-wu-xian-dian,6646c07d8ac4447d8e49f850ed509007
2003,ESP32手表,https://oshwhub.com/huantianxiang/esp32-shou-biao,https://pro.lceda.cn/editor#id=ce93d2ab53ea463a89dcac1c49b9118c,huantianxiang,esp32-shou-biao,ce93d2ab53ea463a89dcac1c49b9118c
2004,基于CW32 的电压电流表,https://oshwhub.com/yzp_666/voltage-and-ammeter-based-on-cw3,https://pro.lceda.cn/editor#id=564c7e4418cf44e0b37331ab2d37ecc2,yzp_666,voltage-and-ammeter-based-on-cw3,564c7e4418cf44e0b37331ab2d37ecc2
2005,STC32模拟QC电源,https://oshwhub.com/2022-2wangxiong/stc32-development-board,https://pro.lceda.cn/editor#id=2fae724d1b2048728a812b89bcbec3ec,2022-2wangxiong,stc32-development-board,2fae724d1b2048728a812b89bcbec3ec
2006,基于CW32F030C8T6的电压电流表,https://oshwhub.com/walkman1234561/cw32f030c8t6-based-voltage-and-a,https://pro.lceda.cn/editor#id=df0eacd033024151b1179d3a9b176f7c,walkman1234561,cw32f030c8t6-based-voltage-and-a,df0eacd033024151b1179d3a9b176f7c
2007,DRV8701E直流有刷电机驱动,https://oshwhub.com/crescent_moon/drv8701e-dc-brush-motor-drive,https://pro.lceda.cn/editor#id=2e4bca9dd3c54b07ae7fe0aa34d9c944,crescent_moon,drv8701e-dc-brush-motor-drive,2e4bca9dd3c54b07ae7fe0aa34d9c944
2008,【智能车竞赛】CH32V307主板（轻量化）,https://oshwhub.com/202-0202/ch32v307-zhu-ban-qing-liang-hua,https://pro.lceda.cn/editor#id=1f60912ab3d041dca8a146f681300228,202-0202,ch32v307-zhu-ban-qing-liang-hua,1f60912ab3d041dca8a146f681300228
2009,MP2338,https://oshwhub.com/sleppy/mp2338,https://pro.lceda.cn/editor#id=40d77bb49dbe4fd598e16b8663d81e2f,sleppy,mp2338,40d77bb49dbe4fd598e16b8663d81e2f
2010,基于《P150C Pro-D数控电子负载》修改版,https://oshwhub.com/mark33/base-on-p150cpro,https://pro.lceda.cn/editor#id=2e6fb27509314631b8dc8aed816f2924,mark33,base-on-p150cpro,2e6fb27509314631b8dc8aed816f2924
2011,CH32X033 开发板,https://oshwhub.com/azunya/ch32x033f8p6,https://pro.lceda.cn/editor#id=6421249c3c164a77b1286dc446c2c925,azunya,ch32x033f8p6,6421249c3c164a77b1286dc446c2c925
2012,USB供电触摸调光灯,https://oshwhub.com/zc600/led,https://pro.lceda.cn/editor#id=c74e1fb4f1444dac8c35fc1ce1ab61ce,zc600,led,c74e1fb4f1444dac8c35fc1ce1ab61ce
2013,唱片读卡器——GL823K,https://oshwhub.com/kerua/toast-driver-tf-card1,https://pro.lceda.cn/editor#id=9281868edc1e4d8c8fdce0332595b0d4,kerua,toast-driver-tf-card1,9281868edc1e4d8c8fdce0332595b0d4
2014,【毕设】平衡小车,https://oshwhub.com/csey21/ping-heng-xiao-che,https://pro.lceda.cn/editor#id=a5299515f5104bd8badcd7f0ab829fda,csey21,ping-heng-xiao-che,a5299515f5104bd8badcd7f0ab829fda
2015,闽南理工校园卡,https://oshwhub.com/alphakappa666/Minnan-Polytechnic-Campus-Card,https://pro.lceda.cn/editor#id=4af78f97ae4542deb13ac8a234dbc49e,alphakappa666,Minnan-Polytechnic-Campus-Card,4af78f97ae4542deb13ac8a234dbc49e
2016,【Open】2024年电赛a题,https://oshwhub.com/tiger4849/power-ac-ac,https://pro.lceda.cn/editor#id=e18172c2b709425cb5e977487051e4d0,tiger4849,power-ac-ac,e18172c2b709425cb5e977487051e4d0
2017,cxn0102投影仪,https://oshwhub.com/lambda_zhang/cxn0102,https://pro.lceda.cn/editor#id=3e85155edac148b6aabd87732bc472dd,lambda_zhang,cxn0102,3e85155edac148b6aabd87732bc472dd
2018,TP4056锂电池充放保护模块【0805封装手残党必备】,https://oshwhub.com/lhhhwinnie/TP4056,https://pro.lceda.cn/editor#id=b4750ebcd8194af9bc6685f25923a576,lhhhwinnie,TP4056,b4750ebcd8194af9bc6685f25923a576
2018,TP4056锂电池充放保护模块【0805封装手残党必备】,https://oshwhub.com/lhhhwinnie/TP4056,https://pro.lceda.cn/editor#id=b4750ebcd8194af9bc6685f25923a576,lhhhwinnie,TP4056,b4750ebcd8194af9bc6685f25923a576
2019,4轴3D打印机控制板,https://oshwhub.com/renshengruomeng/xcjxwp,https://pro.lceda.cn/editor#id=1fe3d63f3e6742ab9bc0428ed022d865,renshengruomeng,xcjxwp,1fe3d63f3e6742ab9bc0428ed022d865
2019,4轴3D打印机控制板,https://oshwhub.com/renshengruomeng/xcjxwp,https://pro.lceda.cn/editor#id=1fe3d63f3e6742ab9bc0428ed022d865,renshengruomeng,xcjxwp,1fe3d63f3e6742ab9bc0428ed022d865
2020,stc 开发板,https://oshwhub.com/337qqx/stc-development-board,https://pro.lceda.cn/editor#id=66b4bc1d4f09428a9dc9315c513e8d9a,337qqx,stc-development-board,66b4bc1d4f09428a9dc9315c513e8d9a
2021,SurfacePro4屏幕驱动板,https://oshwhub.com/ikalyes/surfacepro4-zhi-qu,https://pro.lceda.cn/editor#id=9d7a473573414887b1af618479c3c186,ikalyes,surfacepro4-zhi-qu,9d7a473573414887b1af618479c3c186
2022,23届robocon行者R1整车电路设计,https://oshwhub.com/nazarite/23-jie-robocon-xing-zhe-r1-zheng-che-dian-lu-she-ji,https://pro.lceda.cn/editor#id=94f39aa60cdd444c969f289241db57c3,nazarite,23-jie-robocon-xing-zhe-r1-zheng-che-dian-lu-she-ji,94f39aa60cdd444c969f289241db57c3
2023,2.4G四通道遥控_发射端_接收端,https://oshwhub.com/mlm520/2-4g-si-tong-dao-yao-kong-_-fa-she-duan-_-jie-shou-duan,https://pro.lceda.cn/editor#id=b270c6b873444543ad4f81413e2318c7,mlm520,2-4g-si-tong-dao-yao-kong-_-fa-she-duan-_-jie-shou-duan,b270c6b873444543ad4f81413e2318c7
2024,智能窗帘,https://oshwhub.com/yaoyuqiang/zhi-neng-chuang-lian,https://pro.lceda.cn/editor#id=effc5fe5b57943b4b8cb48e1d3626c40,yaoyuqiang,zhi-neng-chuang-lian,effc5fe5b57943b4b8cb48e1d3626c40
2025,小型充电设备改装锂电池,https://oshwhub.com/the_loooooonger_the_better/dian-wen-pai-gai-zao,https://pro.lceda.cn/editor#id=762a73a4cab34099b5d6fd6e9616a944,the_loooooonger_the_better,dian-wen-pai-gai-zao,762a73a4cab34099b5d6fd6e9616a944
